Wall time,Step,Value
1743608774.815559,400,0.987333357334137
1743608775.669469,800,0.9746666550636292
1743608776.5493524,1200,0.9620000123977661
1743608777.3305953,1600,0.9493333101272583
1743608778.2238812,2000,0.9366666674613953
1743608779.041209,2400,0.9240000247955322
1743608779.8358195,2800,0.9113333225250244
1743608780.6325233,3200,0.8986666798591614
1743608781.5200036,3600,0.8859999775886536
1743608782.2988782,4000,0.8733333349227905
1743608783.0717597,4400,0.8606666922569275
1743608784.1581414,4800,0.8479999899864197
1743608785.1538172,5000,0.8416983485221863
1743608785.7715106,5200,0.8353333473205566
1743608786.8178294,5600,0.8226666450500488
1743608787.6753955,6000,0.8100000023841858
1743608788.5923877,6400,0.7973333597183228
1743608789.4179919,6800,0.7846666574478149
1743608790.2402556,7200,0.7720000147819519
1743608791.3299904,7600,0.7593333125114441
1743608792.3468306,8000,0.746666669845581
1743608793.399754,8400,0.734000027179718
1743608794.5507326,8800,0.7213333249092102
1743608795.438338,9200,0.7086666822433472
1743608796.4611998,9600,0.6959999799728394
1743608797.7530816,10000,0.683364987373352
1743608797.8045402,10000,0.6833333373069763
1743608798.7148674,10400,0.6706666946411133
1743608799.6372104,10800,0.6579999923706055
1743608800.6649861,11200,0.6453333497047424
1743608801.5413435,11600,0.6326666474342346
1743608802.4483662,12000,0.6200000047683716
1743608803.381873,12400,0.6073333621025085
1743608804.9365478,12800,0.5946666598320007
1743608806.3744433,13200,0.5820000171661377
1743608807.6423454,13600,0.5693333148956299
1743608808.6587896,14000,0.5566666722297668
1743608809.6008615,14400,0.5440000295639038
1743608810.4691484,14800,0.531333327293396
1743608811.3694203,15000,0.5250316858291626
1743608811.8219109,15200,0.518666684627533
1743608812.653974,15600,0.5059999823570251
1743608813.5526464,16000,0.4933333396911621
1743608814.388669,16400,0.4806666672229767
1743608815.2615185,16800,0.46799999475479126
1743608816.141732,17200,0.45533332228660583
1743608816.9723833,17600,0.4426666796207428
1743608817.7809732,18000,0.4300000071525574
1743608818.6490233,18400,0.41733333468437195
1743608819.5285304,18800,0.4046666622161865
1743608820.4388573,19200,0.3919999897480011
1743608821.3313892,19600,0.37933334708213806
1743608822.6911988,20000,0.36669832468032837
1743608822.7347283,20000,0.36666667461395264
1743608823.6106145,20400,0.3540000021457672
1743608824.464681,20800,0.3413333296775818
1743608825.3466082,21200,0.32866665720939636
1743608826.2719154,21600,0.3160000145435333
1743608827.2234647,22000,0.3033333420753479
1743608828.0850036,22400,0.2906666696071625
1743608829.0254242,22800,0.27799999713897705
1743608830.0844219,23200,0.2653333246707916
1743608831.20521,23600,0.2526666522026062
1743608832.3102849,24000,0.23999999463558197
1743608833.3434308,24400,0.22733333706855774
1743608834.2557154,24800,0.21466666460037231
1743608835.0824432,25000,0.20836499333381653
1743608835.5956252,25200,0.20200000703334808
1743608836.776911,25600,0.18933333456516266
1743608837.7663403,26000,0.17666666209697723
1743608838.762292,26400,0.164000004529953
1743608839.9095445,26800,0.15133333206176758
1743608841.256886,27200,0.13866665959358215
1743608842.4685273,27600,0.12600000202655792
1743608843.6591523,28000,0.1133333370089531
1743608844.6987991,28400,0.10066666454076767
1743608845.8308764,28800,0.08799999952316284
1743608846.7815652,29200,0.07533333450555801
1743608847.731864,29600,0.06266666948795319
1743608849.2045925,30000,0.050031665712594986
1743608849.272993,30000,0.05000000074505806
1743608850.2795448,30400,0.05000000074505806
1743608851.4008698,30800,0.05000000074505806
1743608852.4098914,31200,0.05000000074505806
1743608853.6706321,31600,0.05000000074505806
1743608854.9051378,32000,0.05000000074505806
1743608856.02745,32400,0.05000000074505806
1743608857.1238415,32800,0.05000000074505806
1743608858.1832495,33200,0.05000000074505806
1743608859.254564,33600,0.05000000074505806
1743608860.3311293,34000,0.05000000074505806
1743608861.5393038,34400,0.05000000074505806
1743608862.7747009,34800,0.05000000074505806
1743608863.6354043,35000,0.05000000074505806
1743608864.1856833,35200,0.05000000074505806
1743608865.310365,35600,0.05000000074505806
1743608866.2175562,36000,0.05000000074505806
1743608867.1285996,36400,0.05000000074505806
1743608868.1572375,36800,0.05000000074505806
1743608869.2539144,37200,0.05000000074505806
1743608870.2382426,37600,0.05000000074505806
1743608871.2945552,38000,0.05000000074505806
1743608872.8529437,38400,0.05000000074505806
1743608874.228701,38800,0.05000000074505806
1743608875.4602757,39200,0.05000000074505806
1743608876.8032436,39600,0.05000000074505806
1743608878.2948906,40000,0.05000000074505806
1743608878.3382192,40000,0.05000000074505806
1743608879.5450006,40400,0.05000000074505806
1743608880.9196362,40800,0.05000000074505806
1743608882.322849,41200,0.05000000074505806
1743608883.6774943,41600,0.05000000074505806
1743608884.816254,42000,0.05000000074505806
1743608885.7936904,42400,0.05000000074505806
1743608887.0406313,42800,0.05000000074505806
1743608888.0617487,43200,0.05000000074505806
1743608889.182939,43600,0.05000000074505806
1743608890.3723483,44000,0.05000000074505806
1743608891.3377397,44400,0.05000000074505806
1743608892.3452508,44800,0.05000000074505806
1743608893.2066846,45000,0.05000000074505806
1743608893.7766066,45200,0.05000000074505806
1743608894.8579354,45600,0.05000000074505806
1743608895.7804797,46000,0.05000000074505806
1743608896.9197643,46400,0.05000000074505806
1743608898.0449426,46800,0.05000000074505806
1743608899.028231,47200,0.05000000074505806
1743608900.0114605,47600,0.05000000074505806
1743608901.0744991,48000,0.05000000074505806
1743608902.007803,48400,0.05000000074505806
1743608903.026961,48800,0.05000000074505806
1743608904.1561778,49200,0.05000000074505806
1743608905.2762525,49600,0.05000000074505806
1743608906.7469058,50000,0.05000000074505806
1743608906.7860096,50000,0.05000000074505806
1743608908.465399,50400,0.05000000074505806
1743608909.7357337,50800,0.05000000074505806
1743608910.7879808,51200,0.05000000074505806
1743608911.72049,51600,0.05000000074505806
1743608912.796239,52000,0.05000000074505806
1743608913.932669,52400,0.05000000074505806
1743608915.1364183,52800,0.05000000074505806
1743608916.224225,53200,0.05000000074505806
1743608917.4790852,53600,0.05000000074505806
1743608918.6218207,54000,0.05000000074505806
1743608919.6471088,54400,0.05000000074505806
1743608920.5360863,54800,0.05000000074505806
